Player,Squad,Pos_Category,GA_per90,Prog_Total,CrdY_per90,Min,Reliability_Score,Discipline_Score,Player_Rating
Luis Henrique,Marseille,Attacker,0.4827586206896552,507,0.0,2613,76.40350877192984,100.0,50.6
Mads Hermansen,Leicester City,Goalkeeper,0.0,1,0.03773584905660377,2385,69.73684210526315,94.43396226415094,77.1
Javi Hernández,Leganés,Defender,0.11320754716981132,210,0.22641509433962265,2389,69.85380116959064,66.60377358490565,60.3
Aridane Hernández,Rayo Vallecano,Defender,0.0,40,0.08771929824561403,1025,29.97076023391813,87.06140350877193,42.1
Theo Hernández,Milan,Defender,0.23333333333333334,373,0.13333333333333333,2696,78.83040935672516,80.33333333333333,73.0
Hernani,Parma,Midfielder,0.40816326530612246,147,0.4761904761904762,1327,38.801169590643276,29.761904761904756,24.6
Jorge Herrando,Osasuna,Defender,0.06578947368421052,46,0.19736842105263158,1366,39.941520467836256,70.88815789473684,42.4
Sergio Herrera,Osasuna,Goalkeeper,0.0,2,0.13513513513513514,3330,97.36842105263158,80.06756756756756,92.2
Yangel Herrera,Girona,Midfielder,0.2788844621513944,240,0.398406374501992,2257,65.99415204678363,41.23505976095617,30.2
Juan Herzog,Las Palmas,Defender,0.0,28,0.0684931506849315,1315,38.45029239766082,89.8972602739726,46.9
Son Heung-min,Tottenham,Attacker,0.6837606837606838,472,0.042735042735042736,2110,61.69590643274854,93.69658119658119,56.6
Isak Hien,Atalanta,Defender,0.0,61,0.3861003861003861,2327,68.04093567251462,43.050193050193045,48.5
Omar El Hilali,Espanyol,Defender,0.05714285714285714,180,0.3142857142857143,3153,92.19298245614034,53.642857142857146,66.8
Piero Hincapié,Leverkusen,Defender,0.13468013468013468,276,0.26936026936026936,2670,78.0701754385965,60.26936026936027,64.1
Jack Hinshelwood,Brighton,Midfielder,0.34146341463414637,141,0.24390243902439024,1842,53.85964912280702,64.02439024390245,33.3
Adam Hložek,Hoffenheim,Attacker,0.5769230769230769,224,0.09615384615384615,1871,54.707602339181285,85.8173076923077,43.2
Ki-Jana Hoever,Auxerre,Defender,0.1271186440677966,266,0.1694915254237288,2124,62.10526315789474,75.0,60.3
Philipp Hofmann,Bochum,Attacker,0.23715415019762845,173,0.15810276679841898,2277,66.57894736842105,76.6798418972332,26.5
Lucas Höler,Freiburg,Attacker,0.48309178743961356,190,0.14492753623188406,1867,54.590643274853804,78.6231884057971,37.3
Benedict Hollerbach,Union Berlin,Attacker,0.3546099290780142,385,0.10638297872340426,2540,74.26900584795322,84.30851063829788,39.2
Emil Holm,Bologna,Defender,0.15873015873015872,121,0.2380952380952381,1137,33.24561403508772,64.88095238095238,39.2
Lewis Holtby,Holstein Kiel,Midfielder,0.07246376811594203,95,0.07246376811594203,1238,36.198830409356724,89.31159420289855,33.1
Gerrit Holtmann,Bochum,Attacker,0.2380952380952381,180,0.15873015873015872,1136,33.21637426900585,76.58730158730158,26.8
Franck Honorat,Gladbach,Attacker,0.6875,232,0.0,1439,42.07602339181287,100.0,50.1
Mathias Honsak,Heidenheim,Attacker,0.4580152671755725,124,0.07633587786259542,1181,34.53216374269006,88.74045801526718,35.7
Dinko Horkaš,Las Palmas,Goalkeeper,0.0,2,0.08264462809917356,1085,31.725146198830412,87.80991735537191,48.6
Timo Horn,Bochum,Goalkeeper,0.0,1,0.15384615384615385,1170,34.21052631578947,77.30769230769229,47.1
Lukáš Hrádecký,Leverkusen,Goalkeeper,0.0,0,0.034482758620689655,2610,76.31578947368422,94.91379310344827,81.9
Callum Hudson-Odoi,Nott'ham Forest,Attacker,0.2868852459016394,390,0.0819672131147541,2194,64.15204678362572,87.90983606557377,37.1
Will Hughes,Crystal Palace,Midfielder,0.12820512820512822,134,0.47008547008547014,2108,61.63742690058479,30.662393162393155,18.6
Dean Huijsen,Bournemouth,Defender,0.18518518518518517,183,0.37037037037037035,2427,70.96491228070175,45.370370370370374,53.8
Mats Hummels,Roma,Defender,0.0,31,0.09803921568627452,915,26.75438596491228,85.5392156862745,39.8
Omari Hutchinson,Ipswich Town,Attacker,0.17421602787456447,331,0.17421602787456447,2583,75.52631578947368,74.30313588850174,28.7
Pierre Højbjerg,Marseille,Midfielder,0.2027027027027027,342,0.16891891891891891,2664,77.89473684210526,75.08445945945947,44.0
Rasmus Højlund,Manchester Utd,Attacker,0.17937219730941703,147,0.08968609865470852,2004,58.59649122807018,86.7713004484305,24.9
Pablo Ibáñez,Osasuna,Midfielder,0.1388888888888889,103,0.2777777777777778,1294,37.836257309941516,59.02777777777777,25.7
Jay Idzes,Venezia,Defender,0.02881844380403458,114,0.1440922190201729,3127,91.4327485380117,78.74639769452449,72.2
Iglesias,Getafe,Defender,0.03115264797507788,183,0.12461059190031153,2888,84.44444444444444,81.61993769470405,71.4
Borja Iglesias,Celta Vigo,Attacker,0.6451612903225806,158,0.09216589861751152,1952,57.07602339181287,86.40552995391705,44.0
Igor,Brighton,Defender,0.0,59,0.3738317757009346,961,28.099415204678362,44.85981308411214,29.0
Andrej Ilic,Union Berlin,Attacker,0.673076923076923,77,0.09615384615384615,937,27.397660818713447,85.8173076923077,42.4
Ivan Ilić,Torino,Midfielder,0.09803921568627452,110,0.3921568627450981,920,26.900584795321635,42.15686274509803,20.2
Jackson Irvine,St. Pauli,Midfielder,0.20689655172413793,194,0.06896551724137931,2610,76.31578947368422,89.82758620689654,41.0
Alexander Isak,Newcastle Utd,Attacker,0.9477124183006536,388,0.032679738562091505,2756,80.58479532163743,95.1797385620915,64.8
Gustav Isaksen,Lazio,Attacker,0.24390243902439024,390,0.2032520325203252,2210,64.61988304093568,70.02032520325203,32.7
Isco,Betis,Midfielder,0.9883720930232559,302,0.29069767441860467,1547,45.23391812865497,57.122093023255815,52.4
Ismaily,Lille,Defender,0.1,120,0.4,904,26.432748538011698,40.99999999999999,28.6
Ardian Ismajli,Empoli,Defender,0.0,42,0.10752688172043011,2508,73.33333333333333,84.13978494623656,63.0
Ko Itakura,Gladbach,Defender,0.0967741935483871,97,0.16129032258064516,2790,81.57894736842105,76.20967741935483,66.1
Junya Ito,Reims,Attacker,0.23411371237458195,489,0.033444816053511704,2690,78.65497076023392,95.06688963210702,39.2
Marko Ivezić,Holstein Kiel,Defender,0.0,52,0.27173913043478265,1657,48.450292397660824,59.918478260869556,43.5
Alex Iwobi,Fulham,Attacker,0.45317220543806647,603,0.030211480362537763,2981,87.16374269005847,95.54380664652568,51.8
Armando Izzo,Monza,Defender,0.07380073800738007,96,0.44280442804428044,2435,71.19883040935673,34.68634686346863,48.4
Nicolas Jackson,Chelsea,Attacker,0.6072874493927126,214,0.2834008097165992,2220,64.91228070175438,58.198380566801625,40.0
Jérémy Jacquet,Rennes,Defender,0.0970873786407767,52,0.0,927,27.105263157894736,100.0,44.9
Lee Jae-sung,Mainz 05,Midfielder,0.44217687074829937,298,0.1360544217687075,2650,77.48538011695906,79.93197278911565,48.0
Kristijan Jakić,Augsburg,Midfielder,0.0390625,179,0.078125,2306,67.42690058479532,88.4765625,36.4
Karl Jakob Hein,Valladolid,Goalkeeper,0.0,0,0.0,2790,81.57894736842105,100.0,87.1
Jordan James,Rennes,Midfielder,0.07633587786259542,103,0.3053435114503817,1178,34.44444444444444,54.961832061068705,23.3
Reece James,Chelsea,Midfielder,0.1694915254237288,83,0.0847457627118644,1063,31.08187134502924,87.5,33.9
Vitaly Janelt,Brentford,Midfielder,0.16,135,0.12,2254,65.90643274853801,82.3,34.8
Mikel Jauregizar,Athletic Club,Midfielder,0.12048192771084339,163,0.1606425702811245,2244,65.6140350877193,76.30522088353413,33.6
Gaby Jean,Lecce,Defender,0.0,53,0.0,1388,40.58479532163743,100.0,51.6
Moritz Jenz,Mainz 05,Defender,0.0,51,0.2247191011235955,1600,46.783625730994146,66.85393258426966,44.7
Juan Jesus,Napoli,Defender,0.08403361344537814,55,0.1680672268907563,1074,31.403508771929822,75.21008403361344,39.7
Alejandro Jiménez,Milan,Attacker,0.07092198581560284,164,0.425531914893617,1266,37.01754385964912,37.23404255319148,13.7
Raúl Jiménez,Fulham,Attacker,0.5415162454873647,222,0.1444043321299639,2494,72.92397660818713,78.70036101083032,40.7
João Pedro,Brighton,Attacker,0.7407407407407407,272,0.18518518518518517,1948,56.95906432748538,72.68518518518519,49.4
Joelinton,Newcastle Utd,Attacker,0.2631578947368421,266,0.37593984962406013,2393,69.97076023391813,44.54887218045113,25.7
Jofre,Espanyol,Attacker,0.24896265560165973,269,0.20746887966804978,2165,63.30409356725146,69.39834024896265,29.0
Þórir Jóhann Helgason,Lecce,Midfielder,0.3125,116,0.0,1156,33.801169590643276,100.0,42.2
Ben Johnson,Ipswich Town,Attacker,0.2,76,0.3333333333333333,1354,39.5906432748538,50.83333333333333,18.1
Brennan Johnson,Tottenham,Attacker,0.578512396694215,328,0.2066115702479339,2177,63.65497076023392,69.52479338842976,44.1
Paul Joly,Auxerre,Defender,0.08928571428571429,140,0.26785714285714285,1009,29.502923976608187,60.49107142857143,36.5
Curtis Jones,Liverpool,Midfielder,0.3157894736842105,226,0.15789473684210525,1712,50.058479532163744,76.71052631578948,40.9
Frenkie de Jong,Barcelona,Midfielder,0.31496062992125984,180,0.2362204724409449,1143,33.421052631578945,65.15748031496062,35.0
Joan Jordán,Alavés,Midfielder,0.445859872611465,146,0.25477707006369427,1414,41.345029239766085,62.42038216560509,35.1
Diogo Jota,Liverpool,Attacker,0.6766917293233082,159,0.15037593984962405,1196,34.97076023391813,77.81954887218046,44.0
Antoine Joujou,Le Havre,Attacker,0.19047619047619047,147,0.09523809523809523,943,27.573099415204677,85.95238095238096,25.2
Jubal,Auxerre,Defender,0.20477815699658702,37,0.23890784982935154,2640,77.19298245614034,64.76109215017065,59.0
Anthony Jung,Werder Bremen,Defender,0.0,147,0.04739336492890995,1898,55.49707602339181,93.00947867298578,59.4
Luiz Lúcio Reis Júnior,Villarreal,Goalkeeper,0.0,0,0.1234567901234568,1458,42.63157894736842,81.79012345679013,54.4
Hamed Junior Traorè,Auxerre,Midfielder,0.5150214592274678,311,0.2145922746781116,2093,61.19883040935673,68.34763948497854,46.7
Vinicius Júnior,Real Madrid,Attacker,0.76,510,0.32,2253,65.87719298245615,52.800000000000004,54.7
Josip Juranović,Union Berlin,Midfielder,0.07751937984496124,116,0.31007751937984496,1159,33.88888888888889,54.263565891472865,23.7
Stanko Jurić,Valladolid,Midfielder,0.0,70,0.36458333333333337,1729,50.55555555555556,46.22395833333333,17.4
James Justin,Leicester City,Defender,0.1234567901234568,226,0.1851851851851852,2912,85.14619883040936,72.68518518518519,70.1
Christian Kabasele,Udinese,Defender,0.15503875968992248,60,0.0,1161,33.94736842105263,100.0,48.5
Pavel Kadeřábek,Hoffenheim,Defender,0.11428571428571428,148,0.34285714285714286,1576,46.08187134502924,49.42857142857142,41.6
Arnaud Kalimuendo,Rennes,Attacker,0.6993006993006993,289,0.06993006993006992,2578,75.38011695906432,89.6853146853147,50.8
Pierre Kalulu,Juventus,Defender,0.038461538461538464,189,0.07692307692307693,2337,68.33333333333333,88.65384615384615,65.6
Daichi Kamada,Crystal Palace,Midfielder,0.0,169,0.2298850574712644,1564,45.73099415204678,66.0919540229885,28.4
Waren Kamanzi,Toulouse,Midfielder,0.17543859649122806,124,0.2631578947368421,1022,29.88304093567252,61.184210526315795,28.2
Boubacar Kamara,Aston Villa,Midfielder,0.052083333333333336,111,0.10416666666666667,1726,50.46783625730994,84.63541666666666,32.1
Hassane Kamara,Udinese,Defender,0.22522522522522523,216,0.3603603603603604,2001,58.50877192982457,46.84684684684684,48.8
Willy Kambwala,Villarreal,Defender,0.0,18,0.08064516129032258,1117,32.66081871345029,88.10483870967742,43.2
Jakub Kamiński,Wolfsburg,Midfielder,0.15873015873015872,150,0.15873015873015872,1130,33.04093567251462,76.58730158730158,33.8
Kevin Kampl,RB Leipzig,Midfielder,0.05649717514124294,159,0.2824858757062147,1593,46.578947368421055,58.33333333333333,26.7
Harry Kane,Bayern Munich,Attacker,1.320754716981132,269,0.18867924528301888,2381,69.61988304093568,72.1698113207547,72.5
Lee Kang-in,Paris S-G,Attacker,0.6486486486486487,331,0.05405405405405406,1663,48.62573099415204,92.02702702702703,50.4
Yann Karamoh,Torino,Attacker,0.08620689655172414,145,0.1724137931034483,1046,30.584795321637426,74.56896551724137,19.3
Atakan Karazor,Stuttgart,Midfielder,0.20618556701030927,192,0.3436426116838488,2618,76.54970760233918,49.312714776632305,28.7
Jesper Karlström,Udinese,Midfielder,0.08474576271186442,204,0.2542372881355932,3186,93.15789473684211,62.5,30.8
Moise Kean,Fiorentina,Attacker,0.7333333333333333,211,0.2,2704,79.06432748538012,70.5,46.8
Michael Keane,Everton,Defender,0.25641025641025644,18,0.4273504273504274,1049,30.67251461988304,36.96581196581196,26.9
Yassine Kechta,Le Havre,Attacker,0.08583690987124463,226,0.17167381974248927,2096,61.28654970760235,74.67811158798283,21.8
Thilo Kehrer,Monaco,Defender,0.1509433962264151,157,0.03773584905660377,2383,69.67836257309942,94.43396226415094,67.2
Mandela Keita,Parma,Midfielder,0.09852216748768472,68,0.29556650246305416,1826,53.39181286549708,56.40394088669951,22.4
Caoimhín Kelleher,Liverpool,Goalkeeper,0.0,0,0.0,900,26.31578947368421,100.0,48.4
Lloyd Kelly,Juventus,Defender,0.0,72,0.08849557522123894,1013,29.619883040935672,86.94690265486726,42.7
Aljoscha Kemlein,Union Berlin,Midfielder,0.09803921568627452,66,0.29411764705882354,922,26.959064327485383,56.61764705882353,22.3
Marc-Oliver Kempf,Como,Defender,0.0,106,0.20618556701030927,2615,76.46198830409357,69.58762886597938,61.8
Milos Kerkez,Bournemouth,Defender,0.18867924528301885,462,0.10781671159029649,3336,97.54385964912281,84.09703504043127,85.8
Bilal El Khannouss,Leicester City,Attacker,0.2066115702479339,290,0.1652892561983471,2182,63.80116959064327,75.6198347107438,28.9
Wahbi Khazri,Montpellier,Attacker,0.16129032258064516,110,0.3225806451612903,1118,32.69005847953216,52.41935483870967,17.9
Rani Khedira,Union Berlin,Midfielder,0.066006600660066,126,0.23102310231023102,2723,79.61988304093566,65.92409240924093,27.5
Abdukodir Khusanov,Lens,Defender,0.0,51,0.18518518518518517,975,28.50877192982456,72.68518518518519,37.4
Kialonda,Lecce,Defender,0.04201680672268907,43,0.12605042016806722,2144,62.69005847953216,81.40756302521008,56.9
Kiké,Alavés,Attacker,0.46099290780141844,233,0.1773049645390071,2542,74.32748538011697,73.84751773049645,37.0
Max Kilman,West Ham,Defender,0.026881720430107524,150,0.13440860215053763,3348,97.89473684210527,80.1747311827957,76.8
Joshua Kimmich,Bayern Munich,Midfielder,0.3164556962025316,490,0.12658227848101264,2847,83.24561403508773,81.32911392405063,55.7
Joshua King,Toulouse,Attacker,0.48387096774193544,176,0.1075268817204301,1673,48.91812865497076,84.13978494623656,37.7
Cédric Kipré,Reims,Defender,0.0411522633744856,96,0.1646090534979424,2190,64.03508771929825,75.7201646090535,57.2
Jakub Kiwior,Arsenal,Defender,0.08,54,0.08,1122,32.80701754385965,88.2,44.2
Tim Kleindienst,Gladbach,Attacker,0.7565789473684211,253,0.16447368421052633,2737,80.02923976608187,75.74013157894737,49.9
Lukas Klostermann,RB Leipzig,Defender,0.04901960784313726,125,0.2450980392156863,1838,53.74269005847954,63.84803921568627,49.2
Justin Kluivert,Bournemouth,Midfielder,0.6923076923076923,359,0.3076923076923077,2340,68.42105263157895,54.61538461538461,48.6
Ansgar Knauff,Eint Frankfurt,Midfielder,0.5084745762711864,257,0.16949152542372883,1597,46.695906432748544,75.0,45.8
Magnus Knudsen,Holstein Kiel,Midfielder,0.04854368932038835,95,0.3398058252427184,1850,54.09356725146199,49.87864077669904,20.8
Gregor Kobel,Dortmund,Goalkeeper,0.0,1,0.03125,2880,84.21052631578947,95.390625,87.6
Robin Koch,Eint Frankfurt,Defender,0.10452961672473868,106,0.10452961672473868,2586,75.6140350877193,84.58188153310104,65.9
Derrick Köhn,Werder Bremen,Attacker,0.2684563758389262,197,0.1342281879194631,1343,39.26900584795322,80.20134228187919,29.1
Philipp Köhn,Monaco,Goalkeeper,0.0,0,0.05263157894736842,1710,50.0,92.23684210526316,62.7
Dominik Kohr,Mainz 05,Midfielder,0.0784313725490196,158,0.43137254901960786,2295,67.10526315789474,36.37254901960784,20.5
Koke,Atlético Madrid,Midfielder,0.09345794392523366,172,0.1869158878504673,1926,56.315789473684205,72.42990654205607,32.4
Sead Kolašinac,Atalanta,Defender,0.0947867298578199,241,0.33175355450236965,1903,55.643274853801174,51.06635071090048,49.3
Randal Kolo Muani,Juventus,Attacker,0.6976744186046512,141,0.0,1160,33.91812865497076,100.0,47.6
Marco Komenda,Holstein Kiel,Defender,0.0,82,0.20689655172413793,1307,38.21637426900585,69.48275862068965,42.0
Ibrahima Konaté,Liverpool,Defender,0.10563380281690142,143,0.17605633802816903,2560,74.85380116959064,74.03169014084507,63.3
Geoffrey Kondogbia,Marseille,Midfielder,0.0,136,0.044642857142857144,2020,59.06432748538012,93.41517857142857,34.9
Amadou Koné,Reims,Midfielder,0.0,99,0.20833333333333331,1293,37.80701754385965,69.27083333333334,25.8
Manu Koné,Roma,Midfielder,0.1048951048951049,264,0.2097902097902098,2572,75.20467836257309,69.05594405594405,36.3
Ezri Konsa,Aston Villa,Defender,0.06134969325153374,125,0.03067484662576687,2936,85.84795321637428,95.47546012269939,74.7
Teun Koopmeiners,Juventus,Attacker,0.2702702702702703,248,0.13513513513513514,1994,58.304093567251456,80.06756756756756,30.8
Odilon Kossounou,Atalanta,Defender,0.0,73,0.08,1125,32.89473684210527,88.2,44.8
Konstantinos Koulierakis,Wolfsburg,Defender,0.07299270072992702,132,0.14598540145985403,2468,72.16374269005847,78.46715328467153,63.0
Jules Koundé,Barcelona,Defender,0.17301038062283738,399,0.1384083044982699,2605,76.16959064327486,79.58477508650519,72.1
Mateo Kovačić,Manchester City,Midfielder,0.3278688524590164,236,0.20491803278688525,2198,64.26900584795322,69.77459016393442,39.5
Alex Král,Espanyol,Midfielder,0.033112582781456956,206,0.033112582781456956,2714,79.35672514619883,95.1158940397351,39.7
Andrej Kramarić,Hoffenheim,Attacker,0.6188925081433225,420,0.13029315960912052,2767,80.90643274853801,80.78175895765473,50.4
Frans Krätzig,Heidenheim,Midfielder,0.2222222222222222,119,0.07407407407407407,1217,35.58479532163742,89.07407407407408,37.3
Tom Krauß,Bochum,Midfielder,0.0,120,0.16666666666666666,1077,31.49122807017544,75.41666666666667,28.7
Ladislav Krejčí,Girona,Defender,0.07380073800738007,179,0.33210332103321033,2440,71.34502923976608,51.014760147601464,55.5
Rasmus Kristensen,Eint Frankfurt,Defender,0.28673835125448033,385,0.14336917562724016,2513,73.47953216374269,78.85304659498206,70.2
Thomas Kristensen,Udinese,Defender,0.05128205128205128,114,0.2564102564102564,1754,51.28654970760233,62.17948717948718,47.2
Nikola Krstović,Lecce,Attacker,0.47058823529411764,247,0.17647058823529413,3057,89.3859649122807,73.97058823529412,37.9
Lukas Kübler,Freiburg,Defender,0.2926829268292683,151,0.24390243902439024,1842,53.85964912280702,64.02439024390245,50.0
